-2.0684,35.2756,25.0143,-51.5932,-68.1174,435989,2.209,
-2.2123,35.3148,24.5693,-51.5856,-67.8189,435988,2.149,
-2.0406,35.2529,24.9974,-51.5801,-67.62,435988,2.152,
-2.0002,35.2921,24.632,-51.5742,-67.4211,435987,2.149,
-2.4249,35.5747,25.1252,-51.568,-67.2223,435986,2.149,
-2.4187,35.4559,24.6584,-51.5613,-67.0236,435985,2.142,
-2.8702,35.1244,24.6464,-51.5543,-66.8249,435984,2.143,
-2.3564,35.0818,24.8682,-51.547,-66.6263,435983,2.141,
-2.1429,35.3354,24.7375,-51.5353,-66.3285,435980,2.15,
-2.0345,35.3365,24.7581,-51.527,-66.13,435979,2.168,
-1.8468,34.8606,24.7046,-51.5184,-65.9317,435977,2.163,
-1.6019,35.0528,24.5338,-51.5094,-65.7334,435975,2.155,
-1.8582,34.9493,24.7668,-51.5001,-65.5352,435973,2.144,
-1.9767,35.3945,25.1325,-51.4904,-65.3371,435971,2.154,
-1.5752,35.5537,25.0094,-51.4751,-65.0401,435968,2.14,
-1.8316,35.1059,24.76,-51.4645,-64.8422,435965,2.141,
-1.7577,34.9352,24.8981,-51.4535,-64.6444,435962,2.148,
-1.8668,34.8324,24.8357,-51.4422,-64.4467,435960,2.165,
-2.0598,35.1118,24.7425,-51.4305,-64.2491,435957,2.142,
-2.0677,34.8449,25.0446,-51.4184,-64.0517,435954,2.148,
-2.4321,34.7901,24.9001,-51.406,-63.8543,435951,2.147,
-2.2327,34.9669,25.252,-51.3867,-63.5585,435946,2.144,
-1.8658,35.2024,25.2663,-51.3733,-63.3614,435942,2.143,
-1.8147,35.1711,25.4065,-51.3596,-63.1644,435939,2.144,
-2.1025,34.7969,25.6086,-51.3456,-62.9676,435935,2.143,
-2.3146,34.6581,25.5054,-51.3312,-62.7709,435931,2.142,
-2.1227,34.5184,25.4998,-51.3164,-62.5743,435927,2.151,
-2.3328,34.6084,25.4822,-51.3013,-62.3779,435923,2.162,
-2.3835,34.4269,25.1574,-51.278,-62.0835,435916,2.24,
-2.3046,34.2581,25.0226,-51.262,-61.8874,435912,2.151,
-2.308,34.8375,24.7809,-51.2456,-61.6914,435907,2.144,
-1.9486,34.962,25.0928,-51.2289,-61.4956,435903,2.147,
-2.2251,34.8209,25.2069,-51.2118,-61.3,435898,2.142,
-1.6559,34.6916,25.2966,-51.1944,-61.1045,435893,2.142,
-1.8697,34.5071,25.413,-51.1675,-60.8115,435885,2.144,
-2.0245,34.4354,25.6895,-51.1492,-60.6164,435880,2.146,
-2.1035,34.6411,25.5997,-51.1305,-60.4215,435874,2.141,
-2.1485,34.8229,25.277,-51.1115,-60.2267,435869,2.145,
-2.2226,34.7414,25.2323,-51.0921,-60.0321,435863,2.146,
-2.3011,34.5719,25.5313,-51.0724,-59.8377,435857,2.166,
-2.1295,34.6316,25.6268,-51.0523,-59.6434,435851,2.152,
-2.0695,34.5255,25.6864,-51.0216,-59.3524,435842,2.146,
-2.2644,34.5502,25.6505,-51.0006,-59.1586,435835,2.149,
-1.8787,34.2302,25.4266,-50.9793,-58.9649,435829,2.141,
-1.5635,34.0586,25.4107,-50.9577,-58.7715,435822,2.14,
-1.8279,34.1728,25.4079,-50.9357,-58.5782,435816,2.144,
-1.8612,34.1071,25.5966,-50.9133,-58.3852,435809,2.157,
-1.7678,33.9613,25.3214,-50.8791,-58.096,435798,2.14,
-2.2465,33.6418,25.5436,-50.8559,-57.9034,435791,2.143,
-1.9706,33.6681,25.3629,-50.8324,-57.711,435784,2.148,
-1.8029,33.8457,24.8956,-50.8085,-57.5189,435777,2.143,
-1.8658,33.9238,24.7732,-50.7842,-57.3269,435769,2.147,
-2.062,34.16,25.0933,-50.7596,-57.1352,435761,2.144,
-2.0739,33.994,25.5489,-50.7347,-56.9436,435754,2.147,
-1.8785,34.2432,25.8826,-50.6967,-56.6567,435742,2.145,
-2.1388,34.1095,25.3489,-50.6709,-56.4658,435734,2.145,
-2.004,34.0221,25.1218,-50.6448,-56.275,435725,2.148,
-1.7716,33.9692,25.2024,-50.6183,-56.0844,435717,2.146,
-1.5299,33.9023,25.3763,-50.5915,-55.8941,435708,2.158,
-1.6524,33.9076,25.3318,-50.5644,-55.704,435700,2.146,
-1.9246,34.0264,25.6121,-50.5369,-55.5141,435691,2.146,
-2.1031,34.2972,25.5892,-50.495,-55.2298,435678,2.15,
-2.33,34.3,25.34,-50.4667,-55.0405,435668,2.143,
-2.1198,34.0615,25.3424,-50.4381,-54.8515,435659,2.143,
-1.9479,33.7987,25.8437,-50.4091,-54.6627,435650,2.15,
-1.952,33.8675,26.0096,-50.3798,-54.4741,435640,2.147,
-1.9472,33.9642,25.7478,-50.3501,-54.2858,435631,2.139,
-2.1456,33.7073,25.7051,-50.3201,-54.0977,435621,2.154,
-2.0829,33.8795,25.7561,-50.2746,-53.8161,435606,2.144,
-2.1132,33.5189,25.5442,-50.2437,-53.6286,435596,2.193,
-1.9756,33.346,25.0669,-50.2126,-53.4414,435586,2.177,
-2.0157,33.7018,25.1924,-50.1811,-53.2545,435576,2.146,
-1.9101,33.8867,24.9847,-50.1494,-53.0678,435565,2.148,
-2.1485,33.9556,24.6872,-50.1172,-52.8814,435555,2.146,
-1.4857,33.8022,24.7333,-50.0684,-52.6023,435539,2.15,
-1.4731,33.8451,25.2052,-50.0355,-52.4165,435528,2.157,
-1.4789,33.9173,24.9633,-50.0023,-52.2311,435517,2.18,
-1.6402,33.7987,25.3815,-49.9687,-52.0458,435506,2.147,
-1.6489,33.794,24.8522,-49.9348,-51.8609,435495,2.144,
-1.7052,33.6603,25.11,-49.9006,-51.6762,435483,2.145,
-1.5169,33.7476,24.8611,-49.866,-51.4918,435472,2.147,
-1.472,33.6365,24.6799,-49.8136,-51.2158,435455,2.142,
-1.8552,33.3132,24.7901,-49.7783,-51.0321,435443,2.146,
-1.7558,33.4071,25.0827,-49.7426,-50.8486,435431,2.16,
-1.9317,33.3513,24.8389,-49.7066,-50.6655,435419,2.153,
-1.7265,33.5884,25.268,-49.6704,-50.4827,435407,2.142,
-1.6689,33.4904,25.0754,-49.6337,-50.3001,435394,2.143,
-1.6245,33.1795,25.5828,-49.5968,-50.1178,435382,2.142,
-1.7958,33.0811,26.0288,-49.5409,-49.8449,435363,2.143,
-1.6038,32.9335,25.4665,-49.5032,-49.6634,435351,2.145,
-1.4983,32.8454,25.8063,-49.4652,-49.4821,435338,2.142,
-1.2272,32.7451,25.7781,-49.4268,-49.3012,435325,2.145,
-1.3773,32.7687,25.4606,-49.3882,-49.1205,435312,2.148,
-1.6838,32.7932,25.6142,-49.3493,-48.9401,435299,2.145,
-1.6256,32.4862,25.713,-49.2903,-48.6702,435279,2.144,
-1.6284,32.3858,25.5094,-49.2506,-48.4905,435265,2.143,
-1.6668,32.6489,25.431,-49.2106,-48.3112,435252,2.146,
-1.8453,32.6233,25.5779,-49.1703,-48.1322,435238,2.143,
-2.0203,32.8801,25.3739,-49.1297,-47.9535,435224,2.139,
-1.9402,32.8674,25.1669,-49.0888,-47.7751,435210,2.142,
-1.9404,33.5622,25.0965,-49.0475,-47.597,435196,2.164,
-1.2915,32.9148,25.3567,-48.9852,-47.3305,435175,2.143,
-1.5203,32.634,25.7431,-48.9432,-47.1532,435160,2.14,
-1.3308,32.5067,25.8974,-48.9009,-46.9762,435146,2.143,
-1.7469,32.5355,25.9738,-48.8584,-46.7995,435131,2.146,
-2.0194,32.6124,25.7874,-48.8155,-46.6232,435117,2.143,
-1.9279,32.7938,25.7788,-48.7724,-46.4471,435102,2.141,
-1.731,32.9198,25.6461,-48.7289,-46.2714,435087,2.143,
-1.7715,32.8395,25.636,-48.6632,-46.0084,435064,2.165,
-1.5245,32.551,26.2743,-48.619,-45.8335,435049,2.142,
-1.3515,32.5571,25.7393,-48.5746,-45.6588,435034,2.142,
-1.4746,32.8708,26.1783,-48.5298,-45.4846,435018,2.157,
-1.6239,33.1216,26.0003,-48.4848,-45.3106,435003,2.17,
-2.2958,32.8342,26.1433,-48.4394,-45.137,434987,2.151,
-1.6416,32.9056,26.0573,-48.3938,-44.9637,434971,2.142,
-1.4964,32.9436,26.1833,-48.3248,-44.7043,434947,2.144,
-1.9627,32.8228,26.3672,-48.2785,-44.5318,434931,2.148,
-2.265,32.7116,26.4307,-48.2319,-44.3596,434915,2.141,
-2.2889,32.7594,26.4851,-48.185,-44.1878,434899,2.144,
-2.323,32.481,26.4709,-48.1378,-44.0163,434882,2.148,
-1.7333,32.508,26.4069,-48.0903,-43.8451,434866,2.147,
-1.4654,32.8755,26.3308,-48.0426,-43.6743,434849,2.142,
-1.693,32.7326,26.1712,-47.9705,-43.4186,434824,2.144,
-2.0319,32.5013,26.0616,-47.922,-43.2486,434807,2.144,
-1.8497,32.3672,25.956,-47.8733,-43.079,434790,2.151,
-1.7703,32.2071,25.8111,-47.8243,-42.9096,434773,2.147,
-1.7974,32.8579,26.2296,-47.7751,-42.7406,434755,2.142,
-1.7749,32.7503,26.2658,-47.7256,-42.572,434738,2.144,
-1.5543,32.3299,26.6234,-47.6757,-42.4036,434721,2.145,
-1.2406,32.2641,26.8364,-47.6005,-42.1518,434694,2.142,
-1.5653,32.2996,26.8043,-47.55,-41.9843,434676,2.142,
-1.9315,32.3336,26.8954,-47.4993,-41.8172,434659,2.171,
-1.4802,32.1248,26.5507,-47.4483,-41.6504,434641,2.145,
-1.538,32.3837,26.4243,-47.397,-41.4839,434623,2.142,
-1.5456,31.8281,26.3147,-47.3454,-41.3178,434604,2.144,
-1.4781,32.3786,26.1849,-47.2676,-41.0692,434577,2.157,
-1.5851,32.426,25.9225,-47.2154,-40.904,434558,2.15,
-1.666,32.156,26.0474,-47.1629,-40.739,434540,2.145,
-1.6259,32.1457,25.8482,-47.1102,-40.5745,434521,2.146,
-1.5175,31.6762,26.2287,-47.0572,-40.4102,434503,2.142,
-1.5591,31.6535,25.9918,-47.004,-40.2463,434484,2.142,
-1.5664,31.981,26.0045,-46.9505,-40.0828,434465,2.141,
-1.6363,31.8506,25.8034,-46.8697,-39.8381,434436,2.153,
-1.7439,31.9176,26.2394,-46.8156,-39.6754,434417,2.153,
-1.7936,32.0902,26.0232,-46.7612,-39.5131,434398,2.141,
-1.6864,32.0896,26.2103,-46.7065,-39.3511,434378,2.142,
-1.5324,31.8428,26.2056,-46.6516,-39.1894,434359,2.144,
-1.334,31.7238,26.1024,-46.5964,-39.0281,434339,2.144,
-1.1611,32.0298,26.507,-46.541,-38.8671,434319,2.147,
-1.2439,31.9396,26.2468,-46.4574,-38.6263,434289,2.147,
-1.0054,32.0138,26.036,-46.4014,-38.4662,434269,2.142,
-1.0661,31.9228,25.9879,-46.3451,-38.3065,434249,2.151,
-1.368,31.8279,26.3849,-46.2886,-38.1471,434229,2.146,
-1.4693,31.8756,26.2031,-46.2318,-37.988,434209,2.144,
-1.4618,31.677,25.7298,-46.1748,-37.8293,434188,2.149,
-1.1564,31.7364,25.7868,-46.1175,-37.671,434168,2.142,
-1.3065,31.615,25.9203,-46.0312,-37.4341,434137,2.146,
-1.243,31.4279,25.9613,-45.9733,-37.2766,434116,2.143,
-1.2936,31.3072,25.9434,-45.9152,-37.1194,434095,2.142,
-1.4089,31.634,26.1373,-45.8568,-36.9626,434074,2.147,
-1.3576,31.7653,26.4737,-45.7983,-36.8062,434053,2.152,
-1.1437,31.2107,26.2019,-45.7394,-36.6501,434032,2.143,
-1.0196,31.113,26.1893,-45.6804,-36.4943,434011,2.166,
-1.0613,31.602,26.5154,-45.5914,-36.2613,433979,2.157,
-0.9469,31.9479,26.4806,-45.5317,-36.1064,433958,2.145,
-0.7879,31.9417,26.2523,-45.4718,-35.9519,433936,2.142,
-0.9905,31.9237,26.4565,-45.4117,-35.7977,433914,2.142,
-1.0076,32.0504,26.9437,-45.3514,-35.6438,433893,2.159,
-1.1761,32.0632,27.0757,-45.2908,-35.4903,433871,2.147,
-1.247,31.8713,27.1317,-45.1996,-35.2607,433838,2.142,
-0.8509,31.592,27.3395,-45.1384,-35.1081,433816,2.154,
-0.5593,31.7495,27.2385,-45.0771,-34.9558,433794,2.143,
-0.5035,31.9764,26.7694,-45.0155,-34.8038,433771,2.14,
-0.6124,31.8858,26.2365,-44.9537,-34.6522,433749,2.144,
-0.6606,31.7558,25.8456,-44.8916,-34.5009,433727,2.152,
-0.7855,31.6906,26.0047,-44.8294,-34.35,433704,2.143,
-0.7192,31.6791,26.3928,-44.7356,-34.1243,433670,2.15,
-0.5748,31.3217,25.8006,-44.6728,-33.9742,433647,2.144,
-0.736,31.3423,26.3177,-44.6097,-33.8245,433624,2.165,
-0.8067,31.3779,26.5337,-44.5465,-33.6751,433602,2.142,
-0.6879,31.535,26.6468,-44.483,-33.5261,433578,2.148,
-0.7551,31.2502,26.7669,-44.4194,-33.3774,433555,2.146,
-0.5222,30.9448,26.9254,-44.3555,-33.2291,433532,2.147,
-0.5915,30.8645,27.2512,-44.2592,-33.0072,433497,2.172,
-0.5033,30.9825,27.122,-44.1948,-32.8597,433474,2.145,
-0.6752,31.3167,27.1867,-44.1302,-32.7126,433450,2.149,
-0.7082,31.3034,27.3139,-44.0653,-32.5658,433427,2.145,
-0.5147,31.3185,26.9598,-44.0002,-32.4193,433403,2.143,
-0.5615,31.2595,26.6539,-43.935,-32.2732,433379,2.146,
-0.5537,31.15,26.6355,-43.8695,-32.1274,433356,2.141,
-0.531,31.4505,26.6397,-43.7709,-31.9093,433320,2.146,
-0.2238,31.4998,26.8705,-43.7049,-31.7644,433296,2.145,
-0.3141,31.1643,27.0804,-43.6387,-31.6198,433271,2.166,
-0.5842,31.5814,26.9393,-43.5723,-31.4755,433247,2.161,
-0.4425,31.7224,26.9815,-43.5057,-31.3316,433223,2.144,
-0.8122,31.745,26.399,-43.4389,-31.188,433199,2.208,
-0.883,31.5249,26.588,-43.3383,-30.9732,433162,2.142,
-0.5307,31.5096,26.1668,-43.271,-30.8305,433137,2.139,
-0.5369,31.612,26.5079,-43.2035,-30.6881,433113,2.146,
-0.3562,31.6492,26.4544,-43.1358,-30.546,433088,2.147,
-0.323,31.6816,26.189,-43.0679,-30.4042,433063,2.143,
-0.2992,31.657,26.1345,-42.9998,-30.2628,433038,2.144,
-0.3707,31.3287,26.439,-42.9315,-30.1217,433013,2.146,
-0.6388,31.5029,26.5303,-42.8287,-29.9107,432976,2.143,
-0.7967,31.6178,26.5659,-42.7599,-29.7704,432950,2.147,
-0.9389,31.414,26.4093,-42.691,-29.6305,432925,2.144,
-0.9478,31.6794,26.3715,-42.6218,-29.4909,432900,2.147,
-0.6828,31.7044,26.6364,-42.5525,-29.3516,432875,2.143,
-0.932,31.5022,26.5709,-42.4829,-29.2127,432849,2.146,
-0.8601,31.3771,26.189,-42.4132,-29.0741,432824,2.142,
-0.7809,31.277,26.2418,-42.3082,-28.8667,432785,2.14,
-0.6791,31.1678,26.4884,-42.2381,-28.7289,432759,2.144,
-0.8649,31.2833,26.383,-42.1677,-28.5915,432734,2.154,
-1.1451,31.5851,26.3634,-42.0971,-28.4543,432708,2.145,
-0.876,31.4925,26.3256,-42.0264,-28.3175,432682,2.146,
-0.629,31.4882,25.9437,-41.9554,-28.181,432656,2.142,
-0.5968,31.1887,25.9562,-41.8843,-28.0448,432630,2.14,
-0.8233,30.995,26.1166,-41.7773,-27.8411,432590,2.147,
-0.7986,31.1552,26.0269,-41.7057,-27.7058,432564,2.145,
-0.6666,31.1381,25.8898,-41.634,-27.5707,432538,2.147,
-0.727,31.2287,25.5879,-41.5621,-27.436,432511,2.142,
-0.4835,31.2405,25.8061,-41.49,-27.3015,432485,2.149,
-0.3347,31.0269,25.9471,-41.4177,-27.1674,432458,2.141,
-0.0402,30.7824,25.9033,-41.3089,-26.9669,432419,2.252,
-0.0712,31.0533,25.7547,-41.2362,-26.8336,432392,2.148,
-0.1729,30.9622,26.0811,-41.1633,-26.7006,432365,2.14,
-0.0708,30.769,26.3169,-41.0903,-26.5679,432338,2.142,
-0.4145,30.6947,25.9502,-41.017,-26.4355,432311,2.143,
-0.53,31.0989,25.8529,-40.9436,-26.3035,432284,2.158,
-0.5882,30.7261,26.2577,-40.87,-26.1717,432257,2.15,
-0.564,30.7578,26.3459,-40.7594,-25.9747,432217,2.15,
-0.3027,30.8107,26.4831,-40.6854,-25.8437,432190,2.146,
0.0392,30.8037,26.4976,-40.6112,-25.7131,432162,2.145,
-0.0183,30.7338,26.8974,-40.5369,-25.5827,432135,2.143,
0.0383,30.6329,26.2081,-40.4624,-25.4527,432108,2.153,
0.1755,30.6449,26.0983,-40.3877,-25.3229,432080,2.155,
-0.1034,30.4069,26.0168,-40.2754,-25.1289,432039,2.143,
-0.1886,30.5698,25.7382,-40.2003,-24.9999,432011,2.149,
-0.1131,30.4842,25.8327,-40.1251,-24.8713,431984,2.141,
0.0737,30.5902,25.8355,-40.0497,-24.7429,431956,2.152,
0.0643,30.3338,26.0108,-39.9741,-24.6148,431928,2.146,
0.0577,30.3936,26.3641,-39.8984,-24.4871,431900,2.144,
0.1082,30.5691,26.6246,-39.8226,-24.3596,431873,2.16,
-0.1428,30.5429,26.1527,-39.7084,-24.169,431831,2.143,
-0.0518,30.691,26.1833,-39.6322,-24.0423,431803,2.143,
-0.0396,30.7645,26.0743,-39.5557,-23.9159,431775,2.146,
-0.179,30.8097,26.1845,-39.4792,-23.7898,431746,2.142,
-0.343,30.73,26.0487,-39.4024,-23.664,431718,2.141,
-0.37,30.853,25.9901,-39.3255,-23.5384,431690,2.141,
-0.1767,30.7238,26.0621,-39.2485,-23.4132,431662,2.143,
-0.103,30.5803,25.9302,-39.1326,-23.2259,431619,2.147,
0.0798,30.6354,26.3759,-39.0552,-23.1014,431591,2.226,
0.0986,30.3774,26.4927,-38.9776,-22.9772,431562,2.164,
-0.1837,30.0359,26.4993,-38.8999,-22.8533,431534,2.149,
-0.5094,30.1219,26.5455,-38.822,-22.7297,431505,2.143,
-0.4822,30.2709,26.2588,-38.744,-22.6063,431477,2.152,
-0.4817,30.5407,26.1038,-38.6267,-22.4219,431434,2.144,
0.0362,30.4342,26.1944,-38.5483,-22.2992,431405,2.143,
0.0671,30.4309,26.3714,-38.4698,-22.1769,431376,2.142,
-0.0154,30.3237,26.6908,-38.3911,-22.0549,431347,2.144,
0.1752,30.105,26.647,-38.3122,-21.9331,431318,2.154,
0.339,30.0667,26.4616,-38.2333,-21.8116,431289,2.139,
0.3526,30.1556,26.5786,-38.1542,-21.6904,431260,2.144,
0.2895,30.0148,26.4132,-38.0352,-21.5091,431217,2.146,
0.1581,29.9747,26.4617,-37.9557,-21.3886,431188,2.145,
0.052,29.9328,27.0811,-37.8761,-21.2684,431159,2.163,
-0.0523,29.7184,27.0868,-37.7964,-21.1485,431129,2.144,
0.003,29.7585,26.8508,-37.7165,-21.0288,431100,2.146,
0.2072,29.668,26.812,-37.6365,-20.9094,431071,2.142,
0.1121,29.7632,26.9518,-37.5563,-20.7903,431042,2.142,
-0.023,29.686,26.6005,-37.4358,-20.6121,430998,2.15,
0.0182,29.7585,26.5771,-37.3553,-20.4937,430968,2.14,
0.0448,29.6874,26.5246,-37.2746,-20.3755,430939,2.142,
-0.0754,29.5927,26.1058,-37.1939,-20.2577,430909,2.141,
-0.2552,29.8184,26.701,-37.1129,-20.14,430880,2.145,
-0.5329,29.8607,26.5133,-37.0319,-20.0227,430850,2.141,
-0.2819,29.6482,26.3647,-36.9507,-19.9056,430820,2.143,
0.0067,29.7364,26.0829,-36.8287,-19.7305,430776,2.142,
0.4454,29.7886,25.41,-36.7472,-19.6141,430746,2.161,
0.328,29.9722,26.0537,-36.6656,-19.4979,430716,2.219,
0.2967,29.7874,26.6532,-36.5838,-19.382,430687,2.142,
0.1279,29.8008,26.1217,-36.5019,-19.2664,430657,2.14,
0.2533,29.586,26.449,-36.4199,-19.1511,430627,2.164,
0.1309,29.4365,26.6084,-36.2966,-18.9785,430582,2.168,
0.1104,29.3949,26.3747,-36.2143,-18.8638,430552,2.149,
0.4136,29.5513,26.3556,-36.1318,-18.7493,430522,2.142,
0.5997,29.5844,26.5632,-36.0492,-18.6352,430492,2.141,
0.489,29.4721,26.8021,-35.9665,-18.5212,430462,2.141,
0.3553,29.5063,26.0534,-35.8836,-18.4075,430432,2.142,
0.5693,29.1377,26.4885,-35.8007,-18.2941,430402,2.144,
0.78,29.3984,26.4846,-35.676,-18.1245,430357,2.167,
0.6264,29.9163,26.5424,-35.5927,-18.0117,430327,2.148,
0.5037,29.9869,26.3779,-35.5093,-17.8991,430296,2.149,
0.4705,29.9293,26.2745,-35.4258,-17.7868,430266,2.155,
0.8043,29.9338,26.3388,-35.3422,-17.6748,430236,2.144,
0.7119,30.4607,26.5767,-35.2584,-17.563,430206,2.147,
0.4668,30.1486,26.4832,-35.1745,-17.4515,430175,2.142,
0.3636,30.1664,26.5379,-35.0485,-17.2846,430130,2.148,
0.1392,30.2654,26.6298,-34.9643,-17.1737,430099,2.145,
0.1064,30.4789,26.5383,-34.88,-17.063,430069,2.146,
0.2762,30.19,26.3513,-34.7956,-16.9526,430039,2.148,
0.276,30.155,26.299,-34.7111,-16.8424,430008,2.143,
0.2909,29.5518,25.9114,-34.6265,-16.7325,429978,2.149,
0.5478,29.9234,25.6466,-34.5417,-16.6227,429947,2.142,
0.5148,29.9835,25.9223,-34.4144,-16.4586,429901,2.147,
0.4973,29.9023,26.1102,-34.3294,-16.3495,429871,2.155,
0.7068,30.0225,26.3195,-34.2442,-16.2407,429840,2.162,
0.8321,29.8193,26.2706,-34.159,-16.132,429810,2.214,
0.7857,30.0296,26.4748,-34.0736,-16.0236,429779,2.142,
0.7853,30.1028,26.4664,-33.9881,-15.9155,429748,2.15,
0.9953,29.8906,26.4599,-33.8597,-15.7537,429702,2.141,
1.0809,30.126,26.458,-33.774,-15.6461,429672,2.142,
0.9543,30.2133,26.2881,-33.6881,-15.5387,429641,2.168,
0.7452,30.8512,26.2626,-33.6021,-15.4316,429610,2.146,
0.6665,30.3603,26.0319,-33.5161,-15.3247,429580,2.143,
0.8514,30.2182,26.1134,-33.4299,-15.2181,429549,2.148,
1.0215,29.8933,26.1206,-33.3436,-15.1117,429518,2.142,
1.1094,29.8544,26.0106,-33.214,-14.9524,429472,2.147,
0.6882,29.9957,25.9199,-33.1274,-14.8466,429441,2.151,
0.4065,30.061,25.7188,-33.0408,-14.7409,429410,2.141,
0.3651,29.7041,25.8365,-32.954,-14.6355,429379,2.149,
0.3443,29.9746,25.8969,-32.8671,-14.5303,429349,2.15,
0.9094,30.0525,26.5099,-32.7802,-14.4254,429318,2.148,
1.0089,30.1845,27.055,-32.6495,-14.2683,429271,2.151,
1.2444,29.9766,27.1623,-32.5623,-14.1639,429240,2.153,
1.432,30.1501,26.2327,-32.475,-14.0597,429210,2.143,
1.177,30.0215,25.8326,-32.3876,-13.9557,429179,2.14,
1.6854,30.0734,25.6054,-32.3,-13.852,429148,2.139,
1.2058,30.4281,25.5476,-32.2124,-13.7484,429117,2.144,
0.9433,30.27,25.9752,-32.1247,-13.6451,429086,2.145,
0.9294,29.7111,26.1042,-31.9929,-13.4905,429040,2.143,
1.0537,30.1862,25.9626,-31.905,-13.3877,429009,2.142,
0.8291,30.3361,25.9733,-31.8169,-13.2852,428978,2.149,
0.9406,30.278,25.8574,-31.7288,-13.1828,428947,2.143,
0.4194,30.1958,25.8691,-31.6405,-13.0806,428916,2.152,
0.7038,29.7929,26.0712,-31.5522,-12.9787,428885,2.146,
0.7714,29.6278,26.1124,-31.4637,-12.8769,428854,2.142,
0.9573,29.6364,25.9629,-31.3309,-12.7247,428807,2.14,
1.3413,29.4602,25.9576,-31.2422,-12.6235,428776,2.142,
1.3204,29.3727,26.04,-31.1534,-12.5225,428745,2.14,
1.4426,29.4722,25.5708,-31.0646,-12.4217,428714,2.14,
1.3679,29.8337,25.415,-30.9756,-12.3211,428683,2.142,
1.2171,29.9332,25.4136,-30.8866,-12.2207,428652,2.148,
1.3727,30.3506,25.3885,-30.7974,-12.1204,428621,2.173,
1.5395,30.3901,25.7428,-30.6635,-11.9705,428575,2.157,
1.7446,30.259,26.3174,-30.5742,-11.8708,428544,2.141,
1.8148,29.9251,26.1207,-30.4847,-11.7713,428513,2.144,
1.5193,29.6569,25.7846,-30.3952,-11.672,428482,2.144,
1.6082,29.5534,25.6173,-30.3055,-11.5729,428451,2.148,
1.5879,29.8055,26.14,-30.2158,-11.474,428420,2.15,
1.6797,29.6623,25.4634,-30.126,-11.3753,428389,2.145,
1.8084,29.8897,25.3596,-29.9911,-11.2276,428342,2.162,
1.5869,29.8795,25.5229,-29.9011,-11.1293,428312,2.147,
1.4082,29.9734,25.8387,-29.811,-11.0313,428281,2.142,
0.9532,30.1737,25.6976,-29.7208,-10.9335,428250,2.147,
1.1903,30.225,25.9251,-29.6305,-10.8358,428219,2.143,
1.126,30.2096,25.8707,-29.5402,-10.7383,428188,2.14,
1.3143,30.0395,25.9546,-29.4497,-10.6411,428157,2.151,
